       53508
   472.975450905245       5.479910688506902E-013  -8949.37330881819        1.65735231823880       0.000000000000000E+000
   477.489544262481       5.480544941361686E-013  -8950.40912233647        1.65735231823880       0.000000000000000E+000
   484.789582763771       5.481570633542386E-013  -8952.08420478717        1.65876990669140       0.000000000000000E+000
   493.615345317412       5.482810697637719E-013  -8954.10938314275        1.66018749514400       0.000000000000000E+000
   502.441107871054       5.484050761733052E-013  -8956.13456149832        1.66302267204920       0.000000000000000E+000
   509.741146372344       5.485076453913752E-013  -8957.80964394903        1.66444026050180       0.000000000000000E+000
   514.255239729580       5.485710706768536E-013  -8958.84545746730        1.66585784895441       0.000000000000000E+000
   413.425137853941       5.411600419981521E-013  -8837.81417425944        1.56237389191448       0.000000000000000E+000
   427.886323081001       5.413632289348846E-013  -8841.13246875692        1.57087942263009       0.000000000000000E+000
   451.272460800685       5.416918159497564E-013  -8846.49870194557        1.58647289560871       0.000000000000000E+000
   479.546352578681       5.420890783711744E-013  -8852.98648963628        1.59781360322952       0.000000000000000E+000
   507.820244356678       5.424863407925925E-013  -8859.47427732700        1.60490154549253       0.000000000000000E+000
   531.206382076361       5.428149278074642E-013  -8864.84051051564        1.61057189930294       0.000000000000000E+000
   545.667567303421       5.430181147441967E-013  -8868.15880501312        1.61340707620814       0.000000000000000E+000
   330.624061754130       5.316619160391908E-013  -8682.69800581428       0.837386051719245       0.000000000000000E+000
   358.916071181485       5.320594330227085E-013  -8689.18995081957       0.854397113150468       0.000000000000000E+000
   404.668948172275       5.327022839907648E-013  -8699.68850384816       0.889836824465514       0.000000000000000E+000
   459.984276768873       5.334794922206174E-013  -8712.38127747815       0.977727308526830       0.000000000000000E+000
   515.299605365472       5.342567004504700E-013  -8725.07405110813        1.40543029744410       0.000000000000000E+000
   561.052482356262       5.348995514185263E-013  -8735.57260413672        1.49473836995801       0.000000000000000E+000
   589.344491783616       5.352970684020440E-013  -8742.06454914201        1.51701106143122       0.000000000000000E+000
   237.186151944543       5.209436370201630E-013  -8507.65522569731       0.708385502532475       0.000000000000000E+000
   281.085727904748       5.215604481752071E-013  -8517.72851630684       0.718308621700688       0.000000000000000E+000
   352.078631537571       5.225579342313228E-013  -8534.01869984202       0.735319683131910       0.000000000000000E+000
   437.909207684001       5.237638970601886E-013  -8553.71356745282       0.763671452183948       0.000000000000000E+000
   523.739783830430       5.249698598890544E-013  -8573.40843506363       0.803363928856800       0.000000000000000E+000
   594.732687463253       5.259673459451701E-013  -8589.69861859880       0.852979524697866       0.000000000000000E+000
   638.632263423458       5.265841571002143E-013  -8599.77190920834       0.898342355181125       0.000000000000000E+000
   147.337433822449       5.106370748089888E-013  -8339.33629131524       0.650264375975798       0.000000000000000E+000
