TITLE = "Temporal Signal for fault receiver number 00000005 "
VARIABLES = "Time" ,"SRs" ,"SRd" ,"T_s" ,"T_d" ,"P_n" ,"u_n" ,"Mud" ,"StV" ,"Ts0" ,"Td0" ,"Pn0" ,"Sls" ,"Sld" ,"Vr" ,"ASI" ,"PSR" ,"RT" ,"DS" ,"P_f" ,"Tmp"
# x1       0.200000000000E+04
# x2       0.000000000000E+00
# x3      -0.750000000000E+04
# P_0      -0.120000000000E+09
# T_s       0.750000000000E+08
# T_d       0.734788079489E-08
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.625000000000000        1606238976.00000        75000000.0000000       7.347880970343112E-009  -120000000.000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.417588452601824E-003  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.625000000000000        1606238976.00000        75000000.0000000       7.347880970343112E-009  -120000000.000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.835176905203648E-003 -1.045032861786942E-013  3.079364456941367E-016 -8.750697378084177E-014  1.715943739096643E-014 -2.145810423875566E-032  2.024329886652151E-037  0.625000000000000        1606238976.00000        75000000.0000000       7.347897845733087E-009  -120000000.000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  4.252765357805472E-003 -1.045032861786942E-013  3.079364456941367E-016 -8.750697378084177E-014  1.715943739096643E-014 -2.145810423875566E-032  2.024329886652151E-037  0.625000000000000        1606238976.00000        75000000.0000000       7.347897845733087E-009  -120000000.000000      -2.835092331051844E-015  1.393460188100705E-017  0.000000000000000E+000  2.835176822588333E-015  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  5.670353810407296E-003 -3.906776703359316E-013  5.927390981097784E-016  1.825695324086940E-011  7.020899833731775E-011  9.118355515091991E-010 -1.747082480770635E-016  0.625000000000000        1606238976.00000        75000000.0000000       7.418089698063568E-009  -120000000.000000      -2.835092331051844E-015  1.393460188100705E-017  0.000000000000000E+000  2.835176822588333E-015  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  7.087942263009120E-003 -3.906776703359316E-013  5.927390981097784E-016  1.825695324086940E-011  7.020899833731775E-011  9.118355515091991E-010 -1.747082480770635E-016  0.625000000000000        1606238976.00000        75000000.0000000       7.418089698063568E-009  -120000000.000000      -2.835092331051844E-015  1.393460188100705E-017  0.000000000000000E+000  2.835176822588333E-015  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  8.505530715610944E-003 -8.102225487749415E-013  8.571670611934876E-016  2.637474239008952E-009  1.858632026063844E-009  5.443842265862031E-009 -6.077957440219341E-016  0.625000000000000        1606238976.00000        75000000.0000000       9.206512885384655E-009  -120000000.000000      -5.670265553750151E-015  1.794669916713015E-017  0.000000000000000E+000  5.670353645176665E-015  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  9.923119168212768E-003 -8.102225487749415E-013  8.571670611934876E-016  2.637474239008952E-009  1.858632026063844E-009  5.443842265862031E-009 -6.077957440219341E-016  0.625000000000000        1606238976.00000        75000000.0000000       9.206512885384655E-009  -120000000.000000      -8.505442376338483E-015  1.890199185859417E-017  0.000000000000000E+000  8.505530467764998E-015  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.134070762081459E-002 -1.324460831807206E-012  1.681663532215785E-015  1.200475452378669E-008  7.077985308967527E-009  1.385073034043671E-008 -1.062522470079649E-015  0.625000000000000        1606238976.00000        75000000.0000000       1.442586672339985E-008  -120000000.000000      -8.505442376338483E-015  1.890199185859417E-017  0.000000000000000E+000  8.505530467764998E-015  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.275829607341642E-002 -1.324460831807206E-012  1.681663532215785E-015  1.200475452378669E-008  7.077985308967527E-009  1.385073034043671E-008 -1.062522470079649E-015  0.625000000000000        1606238976.00000        75000000.0000000       1.442586672339985E-008  -120000000.000000      -8.505442376338483E-015  1.890199185859417E-017  0.000000000000000E+000  8.505530467764998E-015  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.417588452601824E-002 -1.902765488573377E-012  3.293312591560950E-015  2.898454809496798E-008  1.474120558953018E-008  2.329325177186092E-008 -1.303671585492646E-015  0.625000000000000        1606238976.00000        75000000.0000000       2.208908611578408E-008  -120000000.000000      -1.134061919892682E-014  1.887688858136441E-017  0.000000000000000E+000  1.134070729035333E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.559347297862007E-002 -1.902765488573377E-012  3.293312591560950E-015  2.898454809496798E-008  1.474120558953018E-008  2.329325177186092E-008 -1.303671585492646E-015  0.625000000000000        1606238976.00000        75000000.0000000       2.208908611578408E-008  -120000000.000000      -1.417579517448220E-014  2.014095621496589E-017  0.000000000000000E+000  1.417588411294166E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.701106143122189E-002 -2.521102684255316E-012  4.977210490812473E-015  5.002027592126979E-008  2.215418781759126E-008  3.162163153547226E-008 -1.249049607097768E-015  0.625000000000000        1606238976.00000        75000000.0000000       2.950206834384517E-008  -120000000.000000      -1.417579517448220E-014  2.014095621496589E-017  0.000000000000000E+000  1.417588411294166E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.842864988382372E-002 -2.521102684255316E-012  4.977210490812473E-015  5.002027592126979E-008  2.215418781759126E-008  3.162163153547226E-008 -1.249049607097768E-015  0.625000000000000        1606238976.00000        75000000.0000000       2.950206834384517E-008  -120000000.000000      -1.417579517448220E-014  2.014095621496589E-017  0.000000000000000E+000  1.417588411294166E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.984623833642554E-002 -2.796820067207939E-012  7.077462564847401E-015  6.904478766500688E-008  2.690141798211698E-008  3.761534372870301E-008 -1.010672407004661E-015  0.625000000000000        1606238976.00000        75000000.0000000       3.424929673201405E-008  -120000000.000000      -1.701097115003759E-014  1.944162960097274E-017  0.000000000000000E+000  1.701106093553000E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.126382678902737E-002 -2.796820067207939E-012  7.077462564847401E-015 -2.754119923338294E-004  3.203173548627092E-008  3.761534372870301E-008 -1.010672407004661E-015  0.625000000000000        1606238976.00000        75000000.0000000       3.937961423616798E-008  -120000000.000000      -1.984614966669181E-014  1.904232966695869E-017  0.000000000000000E+000  1.984623775811833E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.268141524162919E-002  2.093182745188660E-011  9.329965423019500E-015 -2.754012530203909E-004  2.482062555486664E-008  3.684231586476017E-008 -1.544240800974129E-015  0.625000000000000        1606238976.00000        75000000.0000000       3.216850430476370E-008  -120000000.000000      -1.984614966669181E-014  1.904232966695869E-017  0.000000000000000E+000  1.984623775811833E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.409900369423102E-002  2.093182745188660E-011  9.329965423019500E-015 -2.754012530203909E-004  2.482062555486664E-008  3.684231586476017E-008 -1.544240800974129E-015  0.625000000000000        1606238976.00000        75000000.0000000       3.216850430476370E-008  -120000000.000000      -1.984614966669181E-014  1.904232966695869E-017  0.000000000000000E+000  1.984623775811833E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.551659214683284E-002  5.843002193195446E-010  2.902021274653853E-014 -6.781361531466246E-003  2.237233065471855E-009 -2.525018203414220E-007 -5.210782028303509E-014  0.625000000000000        1606238976.00000        75000000.0000000       9.585114035814968E-009  -120000000.000000      -1.701097115003759E-014  1.906443358728733E-017  0.000000000000000E+000  2.268141458070666E-014  9.999999960041972E-013  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
