TITLE = "Temporal Signal for fault receiver number 2"
VARIABLES = "Time" ,"SRs" ,"SRd" ,"u_n" ,"Mud" ,"StV" ,"Ts0" ,"Td0" ,"Pn0" ,"Sls" ,"Sld" ,"ASl" ,"PSR" ,"RT" ,"DS" ,"P_f" ,"Tmp"
# x1	-4.6588095581395150e-40
# x2	4.5924254968094358e-13
# x3	-7.5000000000000000e+03
0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7554552980902137e-09	-4.4999999999999978e+07	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.8314999999999998e+02	
1.4175884526018460e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7554552980902137e-09	-4.4999999999999978e+07	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.8314999999999998e+02	
2.8351769052036920e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7554552980902137e-09	-4.4999999999999978e+07	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.8314999999999998e+02	
4.2527653578055382e-03	3.4994702476197010e-17	1.3012176140070299e-20	9.3812121494123840e-21	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7554593360072239e-09	-4.4999999999999978e+07	2.8351769052036896e-19	-4.2342564902156427e-35	2.8351769052036906e-19	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.8590183009097384e-12	4.8314999999999998e+02	
5.6703538104073839e-03	3.4994702476197010e-17	1.3012176140070299e-20	9.3812121494123840e-21	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7554593360072239e-09	-4.4999999999999978e+07	2.8351769052036896e-19	-4.2342564902156427e-35	2.8351769052036906e-19	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.8590183009097384e-12	4.8314999999999998e+02	
7.0879422630092297e-03	6.2252935183907934e-17	1.4414416070198711e-20	-6.5407986861126337e-20	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7553080738299235e-09	-4.4999999999999978e+07	5.6703538104073764e-19	-8.4685182929908111e-35	5.6703538104073774e-19	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-7.7071452948749651e-12	4.8314999999999998e+02	
8.5055307156110763e-03	6.2252935183907934e-17	1.4414416070198711e-20	-6.5407986861126337e-20	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7553080738299235e-09	-4.4999999999999978e+07	5.6703538104073764e-19	-8.4685182929908111e-35	5.6703538104073774e-19	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-7.7071452948749651e-12	4.8314999999999998e+02	
9.9231191682129221e-03	8.3324374988739200e-17	9.6331270871644903e-21	-1.4335409222899157e-19	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7551566568452678e-09	-4.4999999999999978e+07	8.5055307156110598e-19	-1.2702652530988411e-34	8.5055307156110617e-19	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-1.1544472453449705e-11	4.8314999999999998e+02	
1.1340707620814768e-02	8.3324374988739200e-17	9.6331270871644903e-21	-1.4335409222899157e-19	4.1000000000000003e-01	6.4025850929940464e-01	1.8449999999999989e+07	-2.7551566568452678e-09	-4.4999999999999978e+07	8.5055307156110598e-19	-1.2702652530988411e-34	8.5055307156110617e-19	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-1.1544472453449705e-11	4.8314999999999998e+02	
1.2758296073416614e-02	9.9344373685130740e-17	-7.4693883132164475e-21	-1.7621985645703792e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550925250461453e-09	-4.4999999999999978e+07	1.1340707620814741e-18	-1.6936349209115141e-34	1.1340707620814743e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-1.5371089975087824e-11	4.8314999999999998e+02	
1.4175884526018459e-02	9.9344373685130740e-17	-7.4693883132164475e-21	-1.7621985645703792e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550925250461453e-09	-4.4999999999999978e+07	1.1340707620814741e-18	-1.6936349209115141e-34	1.1340707620814743e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-1.5371089975087824e-11	4.8314999999999998e+02	
1.5593472978620305e-02	1.1122603813168514e-16	-2.1798594157093715e-20	-1.4900461103451832e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550514913132991e-09	-4.4999999999999978e+07	1.4175884526018423e-18	-2.1169752248126432e-34	1.4175884526018425e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-1.9187086809809030e-11	4.8314999999999998e+02	
1.7011061431222153e-02	1.1122603813168514e-16	-2.1798594157093715e-20	-1.4900461103451832e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550514913132991e-09	-4.4999999999999978e+07	1.4175884526018423e-18	-2.1169752248126432e-34	1.4175884526018425e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-1.9187086809809030e-11	4.8314999999999998e+02	
1.8428649883823998e-02	1.1971404562840516e-16	-2.8923578994659624e-20	-8.4060124836581042e-20	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550224578885769e-09	-4.4999999999999978e+07	1.7011061431222104e-18	-2.5403124643577936e-34	1.7011061431222106e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-2.2992550683253333e-11	4.8314999999999998e+02	
1.9846238336425844e-02	1.1971404562840516e-16	-2.8923578994659624e-20	-8.4060124836581042e-20	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550224578885769e-09	-4.4999999999999978e+07	1.7011061431222104e-18	-2.5403124643577936e-34	1.7011061431222106e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-2.2992550683253333e-11	4.8314999999999998e+02	
2.1263826789027690e-02	1.2542843876505682e-16	-3.3698882696790006e-20	-6.3320502363137313e-21	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550405244832290e-09	-4.4999999999999978e+07	1.9846238336425784e-18	-2.9636720248750159e-34	1.9846238336425788e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-2.6787568120142533e-11	4.8314999999999998e+02	
2.2681415241629536e-02	1.2542843876505682e-16	-3.3698882696790006e-20	-6.3320502363137313e-21	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7550405244832290e-09	-4.4999999999999978e+07	1.9846238336425784e-18	-2.9636720248750159e-34	1.9846238336425788e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-2.6787568120142533e-11	4.8314999999999998e+02	
2.4099003694231382e-02	1.2887800839749716e-16	-4.1673547876287745e-20	6.7937940815563085e-20	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7551324889026633e-09	-4.4999999999999978e+07	2.2681415241629467e-18	-3.3870742255650227e-34	2.2681415241629471e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.0572224467166402e-11	4.8314999999999998e+02	
2.5516592146833227e-02	1.2887800839749716e-16	-4.1673547876287745e-20	6.7937940815563085e-20	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7551324889026633e-09	-4.4999999999999978e+07	2.2681415241629467e-18	-3.3870742255650227e-34	2.2681415241629471e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.0572224467166402e-11	4.8314999999999998e+02	
2.6934180599435073e-02	1.3048911722972976e-16	-5.5974676349525362e-20	1.2879284095276218e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7553002228635607e-09	-4.4999999999999978e+07	2.5516592146833150e-18	-3.8105319047051994e-34	2.5516592146833154e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.4346603915310865e-11	4.8314999999999998e+02	
2.8351769052036919e-02	1.3048911722972976e-16	-5.5974676349525362e-20	1.2879284095276218e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7553002228635607e-09	-4.4999999999999978e+07	2.5516592146833150e-18	-3.8105319047051994e-34	2.5516592146833154e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.4346603915310865e-11	4.8314999999999998e+02	
2.9769357504638765e-02	1.3063559467785873e-16	-7.7675692955022263e-20	1.7018974350575230e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7555281288460417e-09	-4.4999999999999978e+07	2.8351769052036834e-18	-4.2340499232247571e-34	2.8351769052036838e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.8110789521644607e-11	4.8314999999999998e+02	
3.1186945957240610e-02	1.3063559467785873e-16	-7.7675692955022263e-20	1.7018974350575230e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7555281288460417e-09	-4.4999999999999978e+07	2.8351769052036834e-18	-4.2340499232247571e-34	2.8351769052036838e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-3.8110789521644607e-11	4.8314999999999998e+02	
3.2604534409842456e-02	1.2965107498279354e-16	-1.0612962297253185e-19	1.9011341736432055e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7557909184300286e-09	-4.4999999999999978e+07	3.1186945957240517e-18	-4.6576259775992141e-34	3.1186945957240521e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-4.1864863230580299e-11	4.8314999999999998e+02	
3.4022122862444305e-02	1.2965107498279354e-16	-1.0612962297253185e-19	1.9011341736432055e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7557909184300286e-09	-4.4999999999999978e+07	3.1186945957240517e-18	-4.6576259775992141e-34	3.1186945957240521e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-4.1864863230580299e-11	4.8314999999999998e+02	
3.5439711315046155e-02	1.2782604730854276e-16	-1.3895367744913069e-19	1.9086913669265704e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7560575033058291e-09	-4.4999999999999978e+07	3.4022122862444201e-18	-5.0812515270895932e-34	3.4022122862444204e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-4.5608905894625597e-11	4.8314999999999998e+02	
3.6857299767648004e-02	1.2782604730854276e-16	-1.3895367744913069e-19	1.9086913669265704e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7560575033058291e-09	-4.4999999999999978e+07	3.4022122862444201e-18	-5.0812515270895932e-34	3.4022122862444204e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-4.5608905894625597e-11	4.8314999999999998e+02	
3.8274888220249853e-02	1.2540176337770112e-16	-1.7233881579703608e-19	1.7795846126715905e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7562944498196928e-09	-4.4999999999999978e+07	3.6857299767647880e-18	-5.5049124856768196e-34	3.6857299767647888e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-4.9342997294639123e-11	4.8314999999999998e+02	
3.9692476672851702e-02	1.2540176337770112e-16	-1.7233881579703608e-19	1.7795846126715905e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7562944498196928e-09	-4.4999999999999978e+07	3.6857299767647880e-18	-5.5049124856768196e-34	3.6857299767647888e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-4.9342997294639123e-11	4.8314999999999998e+02	
4.1110065125453552e-02	1.2256990762046930e-16	-2.0187020504524348e-19	1.5778906630377044e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7564708205788945e-09	-4.4999999999999978e+07	3.9692476672851552e-18	-5.9285901001841606e-34	3.9692476672851560e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-5.3067216159605500e-11	4.8314999999999998e+02	
4.2527653578055401e-02	1.2256990762046930e-16	-2.0187020504524348e-19	1.5778906630377044e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7564708205788945e-09	-4.4999999999999978e+07	3.9692476672851552e-18	-5.9285901001841606e-34	3.9692476672851560e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-5.3067216159605500e-11	4.8314999999999998e+02	
4.3945242030657250e-02	1.1947966188609181e-16	-2.2352213370712402e-19	1.3536399919623894e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7565632732417040e-09	-4.4999999999999978e+07	4.2527653578055224e-18	-6.3522625027160073e-34	4.2527653578055231e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-5.6781640185943720e-11	4.8314999999999998e+02	
4.5362830483259099e-02	1.1947966188609181e-16	-2.2352213370712402e-19	1.3536399919623894e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7565632732417040e-09	-4.4999999999999978e+07	4.2527653578055224e-18	-6.3522625027160073e-34	4.2527653578055231e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-5.6781640185943720e-11	4.8314999999999998e+02	
4.6780418935860948e-02	1.1624885198489698e-16	-2.3443795248213327e-19	1.1295680015390697e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7565597351409433e-09	-4.4999999999999978e+07	4.5362830483258896e-18	-6.7759070062642334e-34	4.5362830483258903e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-6.0486346056361903e-11	4.8314999999999998e+02	
4.8198007388462798e-02	1.1624885198489698e-16	-2.3443795248213327e-19	1.1295680015390697e-19	4.0999999999999992e-01	6.4025850929940464e-01	1.8449999999999985e+07	-2.7565597351409433e-09	-4.4999999999999978e+07	4.5362830483258896e-18	-6.7759070062642334e-34	4.5362830483258903e-18	9.9999999999999899e-17	0.0000000000000000e+00	0.0000000000000000e+00	-6.0486346056361903e-11	4.8314999999999998e+02	
