       57428
  -10214.3790974286       -15215.7271108241       -20369.3387439321        1.98159720929501     
  -10199.5859899452       -15218.5673647964       -20364.7820296136        1.97959611285750     
  -10175.6630788229       -15223.1605270796       -20357.4130659409        1.97692798427414     
  -10146.7402268244       -15228.7136703507       -20348.5039727040        1.97359282354495     
  -10117.8173748258       -15234.2668136217       -20339.5948794670        1.97025766281577     
  -10093.8944637036       -15238.8599759049       -20332.2259157943        1.96758953423241     
  -10079.1013562202       -15241.7002298772       -20327.6692014758        1.96558843779490     
  -10262.6691556266       -15076.1629855623       -20291.4977714471        1.93690605552387     
  -10233.7277701309       -15081.7196872363       -20282.5829693453        1.93357089479468     
  -10186.9247442120       -15090.7057965059       -20268.1662540883        1.92756760548214     
  -10130.3397832589       -15101.5700223151       -20250.7364137335        1.92023025187792     
  -10073.7548223057       -15112.4342481243       -20233.3065733786        1.91355993041954     
  -10026.9517963869       -15121.4203573939       -20218.8898581216        1.90822367325283     
  -9998.01041089122       -15126.9770590680       -20209.9750560198        1.90488851252364     
  -10317.1626757007       -14918.6701030645       -20203.6571525912        1.88687864458602     
  -10272.2554889481       -14927.2922141188       -20189.8244118294        1.88020832312764     
  -10199.6331113553       -14941.2355993519       -20167.4545731601        1.86953580879423     
  -10111.8324976185       -14958.0931826701       -20140.4093891622        1.85686219802331     
  -10024.0318838818       -14974.9507659883       -20113.3642051644        1.84418858725239     
  -9951.40950628894       -14988.8941512214       -20090.9943664951        1.83485013721066     
  -9906.50231953637       -14997.5162622757       -20077.1616257332        1.82951388004395     
  -10369.5629587827       -14767.2269293612       -20119.1907190062        1.83751826579401     
  -10309.3032584770       -14778.7966994960       -20100.6289503230        1.82751278360644     
  -10211.8533172607       -14797.5069389066       -20070.6114882734        1.80950291566882     
  -10094.0361246678       -14820.1276593768       -20034.3203108411        1.78882491914784     
  -9976.21893207492       -14842.7483798470       -19998.0291334089        1.76881395477270     
  -9878.76899085856       -14861.4586192575       -19968.0116713592        1.75480627971010     
  -9818.50929055286       -14873.0283893924       -19949.4499026761        1.74613486181421     
  -10411.8937248937       -14644.8858810295       -20050.9558043453        1.79749633704373     
  -10339.2317316574       -14658.8368724054       -20028.5737628869        1.78348866198113     
  -10221.7252234334       -14681.3979419528       -19992.3782854226        1.75947550473097     
  -10079.6595973536       -14708.6743245015       -19948.6178738084        1.73012609031410     
