       53508
   3699.50379856985       3.093496092837935E-013  -5052.06251303336        1.86242002561733     
   3694.26930244934       3.091762403949691E-013  -5049.23118421358        1.86242002561733     
   3685.80425306056       3.088958741147026E-013  -5044.65245538401        1.86242002561733     
   3675.56998978961       3.085569106671479E-013  -5039.11676219004        1.86242002561733     
   3665.33572651867       3.082179472195932E-013  -5033.58106899606        1.85953746085792     
   3656.87067712988       3.079375809393267E-013  -5029.00234016649        1.85665489609850     
   3651.63618100938       3.077642120505024E-013  -5026.17101134672        1.85665489609850     
   3707.03767996606       3.163883664274028E-013  -5167.01414069537        1.82782924850431     
   3690.26863865953       3.158329681634568E-013  -5157.94379871056        1.82494668374489     
   3663.15031445138       3.149347969495505E-013  -5143.27554963618        1.81918155422605     
   3630.36420102588       3.138489059826669E-013  -5125.54160434462        1.81341642470721     
   3597.57808760038       3.127630150157833E-013  -5107.80765905307        1.80765129518838     
   3570.45976339222       3.118648438018769E-013  -5093.13940997869        1.80476873042896     
   3553.69072208570       3.113094455379310E-013  -5084.06906799388        1.80188616566954     
   3717.51308227464       3.261753286788686E-013  -5326.84736376574        1.78170821235361     
   3684.70595980972       3.250887418830580E-013  -5309.10205472542        1.77594308283477     
   3631.65139532524       3.233315506119257E-013  -5280.40494348736        1.76441282379709     
   3567.50831053957       3.212071025124253E-013  -5245.71007308116        1.75288256475942     
   3503.36522575390       3.190826544129250E-013  -5211.01520267495        1.73925287503176     
   3450.31066126942       3.173254631417926E-013  -5182.31809143689        1.73060518075351     
   3417.50353880450       3.162388763459820E-013  -5164.57278239657        1.72484005123467     
   3729.33418101192       3.372195486242707E-013  -5507.21316316456        1.73060518075351     
   3678.42868529651       3.355335354867972E-013  -5479.67847906399        1.71619235695641     
   3596.10604612157       3.328069722894480E-013  -5435.15032287669        1.69889696839990     
   3496.57779486389       3.295105514057706E-013  -5381.31568441675        1.67871901508397     
   3397.04954360621       3.262141305220933E-013  -5327.48104595682        1.65854106176804     
   3314.72690443127       3.234875673247441E-013  -5282.95288976952        1.64412823797094     
   3263.82140871586       3.218015541872705E-013  -5255.41820566895        1.63548054369269     
   3740.70120078477       3.478395315281588E-013  -5680.65064589588        1.68448414460281     
   3672.39253712644       3.455771175645455E-013  -5643.70262194028        1.66430619128687     
   3561.92608567875       3.419184185228518E-013  -5583.95153216938        1.63836310845210     
   3428.37190367704       3.374950433596227E-013  -5511.71233363007        1.60953746085792     
   3294.81772167534       3.330716681963935E-013  -5439.47313509077        1.58359437802315     
   3184.35127022765       3.294129691546999E-013  -5379.72204531986        1.56053385994780     
   3116.04260656932       3.271505551910866E-013  -5342.77402136427        1.54612103615070     
   3749.88387360792       3.564187220585389E-013  -5820.75945990505        1.64701080273036     
