       53508
  -5959.00429548326       3.399568072845995E-013  -5551.91598951059        1.98481525078984       0.000000000000000E+000
  -5871.14122811351       3.368506601394806E-013  -5501.18875701688        1.97630972007423       0.000000000000000E+000
   3651.63618100938       3.077642120505024E-013  -5026.17101134672        1.63325331454458       0.000000000000000E+000
   3656.87067712988       3.079375809393268E-013  -5029.00234016649        1.63608849144978       0.000000000000000E+000
   3665.33572651867       3.082179472195933E-013  -5033.58106899606        1.63608849144978       0.000000000000000E+000
   3675.56998978961       3.085569106671480E-013  -5039.11676219004        1.63608849144978       0.000000000000000E+000
   3685.80425306056       3.088958741147027E-013  -5044.65245538401        1.64175884526019       0.000000000000000E+000
   3694.26930244934       3.091762403949692E-013  -5049.23118421358        1.64742919907059       0.000000000000000E+000
   3699.50379856985       3.093496092837935E-013  -5052.06251303336        1.65309955288100       0.000000000000000E+000
   3553.69072208570       3.113094455379310E-013  -5084.06906799388        1.63041813763937       0.000000000000000E+000
   3570.45976339222       3.118648438018770E-013  -5093.13940997869        1.62474778382896       0.000000000000000E+000
   3597.57808760038       3.127630150157833E-013  -5107.80765905307        1.61057189930295       0.000000000000000E+000
   3630.36420102588       3.138489059826669E-013  -5125.54160434462        1.61057189930295       0.000000000000000E+000
   3663.15031445138       3.149347969495505E-013  -5143.27554963618        1.61057189930295       0.000000000000000E+000
   3690.26863865953       3.158329681634568E-013  -5157.94379871056        1.61340707620815       0.000000000000000E+000
   3707.03767996606       3.163883664274028E-013  -5167.01414069537        1.61340707620815       0.000000000000000E+000
   3417.50353880450       3.162388763459820E-013  -5164.57278239657        1.57654977644050       0.000000000000000E+000
   3450.31066126941       3.173254631417926E-013  -5182.31809143689        1.56520906881969       0.000000000000000E+000
   3503.36522575390       3.190826544129250E-013  -5211.01520267495        1.56520906881969       0.000000000000000E+000
   3567.50831053957       3.212071025124253E-013  -5245.71007308116        1.57087942263009       0.000000000000000E+000
   3631.65139532524       3.233315506119257E-013  -5280.40494348736        1.57654977644050       0.000000000000000E+000
   3684.70595980972       3.250887418830580E-013  -5309.10205472542        1.57654977644050       0.000000000000000E+000
   3717.51308227464       3.261753286788686E-013  -5326.84736376574        1.57654977644050       0.000000000000000E+000
   3263.82140871586       3.218015541872705E-013  -5255.41820566895        1.52551659214683       0.000000000000000E+000
   3314.72690443127       3.234875673247441E-013  -5282.95288976952        1.51701106143122       0.000000000000000E+000
