TITLE = "Temporal Signal for fault receiver number 15"
VARIABLES = "Time" ,"SRs" ,"SRd" ,"T_s" ,"T_d" ,"P_n" ,"u_n" ,"Mud" ,"StV" ,"Ts0" ,"Td0" ,"Pn0" ,"Vr"
# x1	3.0000000000000000e+03
# x2	4.5924254968025736e-13
# x3	-7.5000000000000000e+03
0.0000000000000000e+00	0.0000000000000000e+00	-0.0000000000000000e+00	6.9900770914175957e+07	7.3942692933446675e-09	-1.1990341925775351e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635039e+07	7.3942692933446675e-09	-1.1990341925775351e+08	0.0000000000000000e+00	
6.5139233721450977e-04	0.0000000000000000e+00	-0.0000000000000000e+00	6.9900770914175957e+07	7.3942692933446675e-09	-1.1990341925775351e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635039e+07	7.3942692933446675e-09	-1.1990341925775351e+08	0.0000000000000000e+00	
1.3027846744290195e-03	5.1616163262979305e-16	8.7085134121053181e-16	6.9900770914175957e+07	1.1119559591806582e-08	-1.1990341925775352e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635039e+07	1.1119559591806582e-08	-1.1990341925775352e+08	0.0000000000000000e+00	
1.9541770116435295e-03	1.9095926606498031e-15	1.7920375199760134e-15	6.9900770914175957e+07	1.4844849890268498e-08	-1.1990341925775354e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635039e+07	1.4844849890268498e-08	-1.1990341925775354e+08	0.0000000000000000e+00	
2.6055693488580391e-03	4.1024197889828910e-15	2.2000916403585321e-15	6.9900770914175972e+07	1.8570140188730414e-08	-1.1990341925775357e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635054e+07	1.8570140188730414e-08	-1.1990341925775357e+08	0.0000000000000000e+00	
3.2569616860725487e-03	5.1192239542029946e-15	2.9195569245729748e-15	6.9900770914175957e+07	1.8570140188730414e-08	-1.1990341925775360e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635039e+07	1.8570140188730414e-08	-1.1990341925775360e+08	0.0000000000000000e+00	
3.9083540232870582e-03	5.2464029908244832e-15	3.8348116815247381e-15	6.9900770914175987e+07	2.6020720785654242e-08	-1.1990341925775361e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635069e+07	2.6020720785654242e-08	-1.1990341925775361e+08	0.0000000000000000e+00	
4.5597463605015678e-03	5.5891991095434132e-15	4.5913225458072565e-15	6.9900770914175987e+07	2.6020720785654245e-08	-1.1990341925775366e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635069e+07	2.6020720785654245e-08	-1.1990341925775366e+08	0.0000000000000000e+00	
5.2111386977160773e-03	5.7785249935698186e-15	4.4212406398690167e-15	6.9900770914175972e+07	2.2295430487192331e-08	-1.1990341925775366e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635054e+07	2.2295430487192331e-08	-1.1990341925775366e+08	0.0000000000000000e+00	
5.8625310349305869e-03	5.5307163000555034e-15	3.8977661098854623e-15	6.9900770914175972e+07	2.2295430487192334e-08	-1.1990341925775369e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635054e+07	2.2295430487192334e-08	-1.1990341925775369e+08	0.0000000000000000e+00	
6.5139233721450964e-03	4.8744171266955403e-15	3.7962432133931792e-15	6.9900770914175987e+07	2.2295430487192334e-08	-1.1990341925775367e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635069e+07	2.2295430487192334e-08	-1.1990341925775367e+08	0.0000000000000000e+00	
7.1653157093596060e-03	4.3454031578526948e-15	3.6729492934323645e-15	6.9900770914175987e+07	2.6020720785654249e-08	-1.1990341925775369e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635069e+07	2.6020720785654249e-08	-1.1990341925775369e+08	0.0000000000000000e+00	
7.8167080465741164e-03	3.3700329521747687e-15	4.0672601697280241e-15	6.9900770914175957e+07	2.6020720785654249e-08	-1.1990341925775370e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635039e+07	2.6020720785654249e-08	-1.1990341925775370e+08	0.0000000000000000e+00	
8.4681003837886269e-03	2.0205176382509774e-15	4.1418766865561496e-15	6.9900770914175943e+07	2.6020720785654249e-08	-1.1990341925775370e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635024e+07	2.6020720785654249e-08	-1.1990341925775370e+08	0.0000000000000000e+00	
9.1194927210031373e-03	9.0668681824358673e-17	3.8984546541125489e-15	6.9900770914175957e+07	2.9746011084116163e-08	-1.1990341925775370e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635039e+07	2.9746011084116163e-08	-1.1990341925775370e+08	0.0000000000000000e+00	
9.7708850582176477e-03	-2.5557715270022870e-15	3.6127591302948669e-15	6.9900770914175943e+07	2.9746011084116163e-08	-1.1990341925775371e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285635024e+07	2.9746011084116163e-08	-1.1990341925775371e+08	0.0000000000000000e+00	
1.0422277395432158e-02	-4.4337143232771649e-15	3.2623523325219830e-15	6.9900770914175898e+07	3.3471301382578077e-08	-1.1990341925775371e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634980e+07	3.3471301382578077e-08	-1.1990341925775371e+08	0.0000000000000000e+00	
1.1073669732646669e-02	-6.9435131327355315e-15	3.4055904007475645e-15	6.9900770914175898e+07	3.3471301382578077e-08	-1.1990341925775370e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634980e+07	3.3471301382578077e-08	-1.1990341925775370e+08	0.0000000000000000e+00	
1.1725062069861179e-02	-8.5042769349167665e-15	3.4136563588212006e-15	6.9900770914175898e+07	3.7196591681039991e-08	-1.1990341925775370e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634980e+07	3.7196591681039991e-08	-1.1990341925775370e+08	0.0000000000000000e+00	
1.2376454407075689e-02	-9.0357964661511631e-15	2.9926584625524067e-15	6.9900770914175883e+07	3.3471301382578077e-08	-1.1990341925775369e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634965e+07	3.3471301382578077e-08	-1.1990341925775369e+08	0.0000000000000000e+00	
1.3027846744290200e-02	-9.6838703606645712e-15	3.0710350441582184e-15	6.9900770914175868e+07	2.9746011084116166e-08	-1.1990341925775370e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634950e+07	2.9746011084116166e-08	-1.1990341925775370e+08	0.0000000000000000e+00	
1.3679239081504710e-02	-9.1285363077733451e-15	3.0576751462910802e-15	6.9900770914175868e+07	2.9746011084116166e-08	-1.1990341925775371e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634950e+07	2.9746011084116166e-08	-1.1990341925775371e+08	0.0000000000000000e+00	
1.4330631418719221e-02	-9.4391576629131803e-15	2.4361920602195363e-15	6.9900770914175868e+07	2.9746011084116169e-08	-1.1990341925775370e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634950e+07	2.9746011084116169e-08	-1.1990341925775370e+08	0.0000000000000000e+00	
1.4982023755933731e-02	-9.4984910266457027e-15	2.0775725741426173e-15	6.9900770914175853e+07	2.6020720785654255e-08	-1.1990341925775369e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634935e+07	2.6020720785654255e-08	-1.1990341925775369e+08	0.0000000000000000e+00	
1.5633416093148240e-02	-8.4264163063087479e-15	2.0923271054193087e-15	6.9900770914175868e+07	2.9746011084116169e-08	-1.1990341925775367e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634950e+07	2.9746011084116169e-08	-1.1990341925775367e+08	0.0000000000000000e+00	
1.6284808430362750e-02	-8.6159718491619930e-15	2.1945582289742830e-15	6.9900770914175853e+07	3.3471301382578077e-08	-1.1990341925775364e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634935e+07	3.3471301382578077e-08	-1.1990341925775364e+08	0.0000000000000000e+00	
1.6936200767577261e-02	-8.7111780387473970e-15	2.2151680651601400e-15	6.9900770914175838e+07	4.0921881979501911e-08	-1.1990341925775363e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634920e+07	4.0921881979501911e-08	-1.1990341925775363e+08	0.0000000000000000e+00	
1.7587593104791771e-02	-9.2629137060183861e-15	2.3199860812798960e-15	6.9900770914175838e+07	4.4647172277963825e-08	-1.1990341925775363e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634920e+07	4.4647172277963825e-08	-1.1990341925775363e+08	0.0000000000000000e+00	
1.8238985442006281e-02	-1.0140170379888530e-14	2.5746232399674041e-15	6.9900770914175838e+07	4.4647172277963825e-08	-1.1990341925775361e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634920e+07	4.4647172277963825e-08	-1.1990341925775361e+08	0.0000000000000000e+00	
1.8890377779220792e-02	-1.0436166944933157e-14	3.5689425709183937e-15	6.9900770914175838e+07	4.8372462576425740e-08	-1.1990341925775360e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634920e+07	4.8372462576425740e-08	-1.1990341925775360e+08	0.0000000000000000e+00	
1.9541770116435302e-02	-1.0782254671824369e-14	4.4030036825305838e-15	6.9900770914175808e+07	5.9548333471811482e-08	-1.1990341925775358e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634890e+07	5.9548333471811482e-08	-1.1990341925775358e+08	0.0000000000000000e+00	
2.0193162453649813e-02	-1.0271594719650322e-14	4.6596590389874653e-15	6.9900770914175823e+07	5.9548333471811488e-08	-1.1990341925775357e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634905e+07	5.9548333471811488e-08	-1.1990341925775357e+08	0.0000000000000000e+00	
2.0844554790864323e-02	-9.8319601502793495e-15	5.0839774905105002e-15	6.9900770914175808e+07	5.9548333471811488e-08	-1.1990341925775354e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634890e+07	5.9548333471811488e-08	-1.1990341925775354e+08	0.0000000000000000e+00	
2.1495947128078834e-02	-9.1917566304782413e-15	5.7866216260333398e-15	6.9900770914175808e+07	7.4449494665659145e-08	-1.1990341925775351e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634890e+07	7.4449494665659145e-08	-1.1990341925775351e+08	0.0000000000000000e+00	
2.2147339465293344e-02	-9.3451033942003661e-15	5.9879918747151732e-15	6.9900770914175808e+07	7.4449494665659145e-08	-1.1990341925775351e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634890e+07	7.4449494665659145e-08	-1.1990341925775351e+08	0.0000000000000000e+00	
2.2798731802507854e-02	-9.5155007872290337e-15	6.3753559166275812e-15	6.9900770914175794e+07	7.8174784964121059e-08	-1.1990341925775352e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634875e+07	7.8174784964121059e-08	-1.1990341925775352e+08	0.0000000000000000e+00	
2.3450124139722365e-02	-9.3227185698866261e-15	6.9376705994381895e-15	6.9900770914175779e+07	8.1900075262582973e-08	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634860e+07	8.1900075262582973e-08	-1.1990341925775349e+08	0.0000000000000000e+00	
2.4101516476936875e-02	-9.4175031097087959e-15	7.2042319182276571e-15	6.9900770914175779e+07	9.3075946157968715e-08	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634860e+07	9.3075946157968715e-08	-1.1990341925775349e+08	0.0000000000000000e+00	
2.4752908814151386e-02	-8.8772842244418965e-15	7.6765340362910641e-15	6.9900770914175764e+07	9.6801236456430629e-08	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634845e+07	9.6801236456430629e-08	-1.1990341925775349e+08	0.0000000000000000e+00	
2.5404301151365896e-02	-8.8465584838239979e-15	8.1386463361327858e-15	6.9900770914175779e+07	1.0425181705335446e-07	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634860e+07	1.0425181705335446e-07	-1.1990341925775349e+08	0.0000000000000000e+00	
2.6055693488580407e-02	-8.2489950761083384e-15	8.3187739091623048e-15	6.9900770914175794e+07	1.0052652675489254e-07	-1.1990341925775348e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634875e+07	1.0052652675489254e-07	-1.1990341925775348e+08	0.0000000000000000e+00	
2.6707085825794917e-02	-7.2698415570960771e-15	7.9436052665283413e-15	6.9900770914175794e+07	1.0797710735181637e-07	-1.1990341925775348e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634875e+07	1.0797710735181637e-07	-1.1990341925775348e+08	0.0000000000000000e+00	
2.7358478163009427e-02	-7.0660137843411985e-15	7.9859098377576775e-15	6.9900770914175794e+07	1.0797710735181637e-07	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634875e+07	1.0797710735181637e-07	-1.1990341925775349e+08	0.0000000000000000e+00	
2.8009870500223938e-02	-6.8908154200212514e-15	7.1520035528561139e-15	6.9900770914175779e+07	1.1542768794874020e-07	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634860e+07	1.1542768794874020e-07	-1.1990341925775349e+08	0.0000000000000000e+00	
2.8661262837438448e-02	-6.9739689683166136e-15	6.5515992985682233e-15	6.9900770914175794e+07	1.0797710735181637e-07	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634875e+07	1.0797710735181637e-07	-1.1990341925775349e+08	0.0000000000000000e+00	
2.9312655174652959e-02	-7.2794815248563005e-15	6.3541370749777708e-15	6.9900770914175779e+07	1.1542768794874020e-07	-1.1990341925775351e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	7.0144427285634860e+07	1.1542768794874020e-07	-1.1990341925775351e+08	0.0000000000000000e+00	
