TITLE = "Temporal Signal for receiver number 00026"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","v1","v2","v3","damage","breakage"
# x1       3.000000000000e+03
# x2       -2.000000000000e+03
# x3       -7.500000000000e+03
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  5.000000000000000e-03  1.613994762678635e-19  2.315835087794366e-19  3.710800920445936e-19  -1.697040306084956e-19  8.959972150016031e-20  -4.077700909841972e-21  -1.006496615918439e-15  2.867587628280392e-15  -1.753757114816873e-15  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-02  4.865832149113335e-19  6.692612068768895e-19  1.013236514732862e-18  -5.000851116151912e-19  2.228569840759652e-19  1.688369915536950e-20  -2.367040083963601e-15  4.233115164660921e-15  -3.176053916077886e-15  0.000000000000000e+00  0.000000000000000e+00
  1.500000000000000e-02  8.396110086533381e-19  1.023690628517189e-18  1.539934047325136e-18  -8.714113430123009e-19  1.862514712194545e-19  8.287762743308462e-20  -3.051698016738081e-15  5.514618779943017e-15  -3.951919588078780e-15  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-02  1.210870000956643e-18  1.284847100068034e-18  1.929426780803436e-18  -1.297957158523125e-18  -1.590102356549129e-20  1.708166388834156e-19  -3.219480107745075e-15  7.003295023656066e-15  -3.981360210789692e-15  0.000000000000000e+00  0.000000000000000e+00
  2.500000000000000e-02  1.479893388009601e-18  1.285579959273599e-18  2.014441717350536e-18  -1.596871744007085e-18  -3.583248057042339e-19  2.869312894624737e-19  -3.355035740234999e-15  9.114081330514030e-15  -3.737983992839324e-15  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-02  1.676992532348182e-18  1.168659822138668e-18  1.968260828601342e-18  -1.803267646093357e-18  -7.047621613389684e-19  3.967858756599051e-19  -3.229193818380801e-15  1.080051160285219e-14  -2.897909591105500e-15  0.000000000000000e+00  0.000000000000000e+00
  3.500000000000000e-02  1.870875613661821e-18  1.102929096273435e-18  1.962991351010889e-18  -1.972797240337225e-18  -9.403517509787128e-19  4.771033219835378e-19  -3.403739895786620e-15  1.229396645560764e-14  -2.034653157158793e-15  0.000000000000000e+00  0.000000000000000e+00
  4.000000000000000e-02  1.958359499567467e-18  9.103300053550167e-19  1.818159024378810e-18  -1.965225149007095e-18  -1.088829881149483e-18  5.571136086215382e-19  -3.954266762239534e-15  1.268115730399676e-14  -1.494438105931232e-15  0.000000000000000e+00  0.000000000000000e+00
  4.500000000000000e-02  2.002908276839251e-18  7.305858275527406e-19  1.661798827874173e-18  -1.880364587044355e-18  -1.133524626760773e-18  6.154799431896965e-19  -4.923416541486446e-15  1.190552343468350e-14  -1.364789963953186e-15  0.000000000000000e+00  0.000000000000000e+00
  5.000000000000000e-02  2.050803088343233e-18  6.442515809830102e-19  1.552197076038978e-18  -1.828629167928252e-18  -1.106578070335143e-18  6.299983130450035e-19  -6.166477413773113e-15  1.100121413005312e-14  -1.331069591057346e-15  0.000000000000000e+00  0.000000000000000e+00
  5.499999999999999e-02  2.022641740093854e-18  5.110350952803864e-19  1.350682916174991e-18  -1.708074293742851e-18  -1.067288440988273e-18  6.208523752453810e-19  -7.063009643299741e-15  9.833078050365006e-15  -2.014041807976450e-15  0.000000000000000e+00  0.000000000000000e+00
  5.999999999999999e-02  2.018697676336390e-18  3.964649659685558e-19  1.116747693504260e-18  -1.608911316539087e-18  -1.024434875751012e-18  5.696510823167784e-19  -8.354799196659623e-15  8.148835506966052e-15  -2.588969476651673e-15  0.000000000000000e+00  0.000000000000000e+00
  6.499999999999999e-02  2.211183022179421e-18  2.694839734828412e-19  8.603161196817400e-19  -1.590024316781929e-18  -1.007771445054584e-18  4.752824602075333e-19  -1.052921411984716e-14  6.218798157227082e-15  -2.401575800665542e-15  0.000000000000000e+00  0.000000000000000e+00
  6.999999999999999e-02  2.522495849547477e-18  1.703873206402073e-19  6.929577516597790e-19  -1.637670647590699e-18  -9.738030182964027e-19  3.289082028795279e-19  -1.225587225092667e-14  3.901733710822833e-15  -1.460077628912309e-15  0.000000000000000e+00  0.000000000000000e+00
  7.500000000000000e-02  2.331436732066457e-18  -1.106312820514414e-19  4.349496946272997e-19  -1.367492357135885e-18  -9.434559779955031e-19  1.528181631776023e-19  -1.004062175152421e-14  2.025779729080565e-16  -1.878534537353945e-16  0.000000000000000e+00  0.000000000000000e+00
  8.000000000000000e-02  9.479559459713817e-19  -3.225627698094915e-19  3.602652060740578e-19  -7.004050401208551e-19  -9.141919161462986e-19  1.154057028512682e-19  -6.084223319263848e-16  -4.897308376866278e-15  -4.022024258646172e-16  0.000000000000000e+00  0.000000000000000e+00
  8.500000000000001e-02  -2.623273381632893e-19  -5.025499419290752e-20  8.264637708136013e-19  -5.265409303005901e-19  -1.039381594933348e-18  4.853470754582097e-19  5.797867770686784e-15  -6.187360772332799e-15  -3.368647226581177e-15  0.000000000000000e+00  0.000000000000000e+00
  9.000000000000001e-02  1.378870884666048e-18  7.627314996078205e-19  1.652545637436083e-18  -2.125246744343317e-18  -1.602813697398226e-18  1.239301970874565e-18  -8.128782054981765e-15  2.588413159543877e-15  -8.589769780567319e-15  0.000000000000000e+00  0.000000000000000e+00
  9.500000000000001e-02  8.037848601636407e-18  1.690681462197908e-18  1.774359239387300e-18  -6.143409607312333e-18  -1.968767066456885e-18  5.190102559847777e-19  -4.963522636244414e-14  2.218211435934270e-14  -2.820346277864804e-15  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-01  1.341189020956632e-17  2.643979399628225e-18  -1.313430899832394e-19  -9.694353325904295e-18  -6.350844585294766e-19  -3.928133505547881e-18  -7.637723896600759e-14  3.739361922736580e-14  2.704574069938604e-14  0.000000000000000e+00  0.000000000000000e+00
  1.050000000000000e-01  6.685638824060987e-18  4.043513117898455e-18  -3.103497115452542e-18  -8.041955008614778e-18  2.279226781179971e-18  -9.627775739689241e-18  -2.886289676099146e-14  2.792473007139505e-14  5.809952448020443e-14  0.000000000000000e+00  0.000000000000000e+00
  1.100000000000000e-01  -2.059226943642958e-17  2.196568906144963e-18  -4.196050856885382e-18  6.221003637974062e-18  3.902943427566591e-18  -8.115321994706574e-18  1.412723749504559e-13  -4.822687672590360e-14  2.977826175034818e-14  0.000000000000000e+00  0.000000000000000e+00
  1.150000000000000e-01  -4.649982492335194e-17  -1.069851325535322e-17  1.049918996274988e-18  3.076579544290316e-17  -1.252623651933649e-18  1.030438740731729e-17  3.119147793496561e-13  -1.988512523121232e-13  -1.083164320426304e-13  0.000000000000000e+00  0.000000000000000e+00
  1.200000000000000e-01  -2.493719583064996e-17  -3.175725688057129e-17  9.863351670318269e-18  4.304880540436870e-17  -9.499884141022146e-18  3.248915472852759e-17  2.181679669290176e-13  -2.988681663853082e-13  -2.375832059546824e-13  0.000000000000000e+00  0.000000000000000e+00
  1.250000000000000e-01  8.089026691870330e-17  -3.755133921779728e-17  1.497502696904023e-17  6.543049838299793e-18  -1.092798385854647e-17  3.207576170197714e-17  -3.904611916644856e-13  -9.609337536914992e-14  -1.638993253375885e-13  0.000000000000000e+00  0.000000000000000e+00
  1.300000000000000e-01  1.996165588057769e-16  1.387611050464386e-17  7.896890849858348e-18  -8.961296929967277e-17  3.914611956916420e-18  -1.406837489953936e-17  -1.185399118079157e-12  5.719439715460834e-13  2.140349705870765e-13  0.000000000000000e+00  0.000000000000000e+00
  1.350000000000000e-01  1.540687390451021e-16  1.053036956955849e-16  -8.816755843202545e-18  -1.668305457684992e-16  1.426513874749260e-17  -6.377587059559866e-17  -1.121449210716777e-12  1.200128057067017e-12  5.162989444902377e-13  0.000000000000000e+00  0.000000000000000e+00
  1.400000000000000e-01  -2.042221990611144e-16  1.612806772916609e-16  -2.386826815553905e-17  -1.080874142225841e-16  -5.664815693014631e-18  -7.017423343532404e-17  7.855155735821869e-13  9.190727039315614e-13  3.470276027435952e-13  0.000000000000000e+00  0.000000000000000e+00
  1.450000000000000e-01  -7.120876716087719e-16  7.577997039413215e-17  -2.819270146968149e-17  1.272369538852708e-16  -5.106357780141092e-17  -1.897392975113276e-17  3.835458346396305e-12  -8.330359874189709e-13  -2.783886666846444e-13  0.000000000000000e+00  0.000000000000000e+00
  1.500000000000000e-01  -7.975836373992588e-16  -1.072057689383974e-16  -1.156113807597419e-17  3.456697993765756e-16  -3.308916992034244e-17  -2.140391788160473e-17  4.678908825071350e-12  -2.761497682314709e-12  -3.490933588686589e-13  0.000000000000000e+00  0.000000000000000e+00
  1.550000000000001e-01  -5.243110448241638e-17  -2.097181069072414e-16  2.122082411952869e-17  3.202201364338844e-16  1.162908858223375e-16  -1.409083860889621e-16  6.972034485068375e-13  -2.759895731725095e-12  6.356709600189614e-13  0.000000000000000e+00  0.000000000000000e+00
  1.600000000000001e-01  1.537538289964485e-15  -2.492341429732337e-16  7.476941696497301e-17  1.081756315063264e-16  3.191615891947253e-16  -1.685912676225463e-16  -7.956178954982361e-12  -7.367283804547304e-13  1.447328122259014e-12  0.000000000000000e+00  0.000000000000000e+00
  1.650000000000001e-01  3.021390640876041e-15  -6.081654608115708e-16  1.223510736270923e-16  1.783044961267466e-16  2.456315280526872e-16  3.126713790071175e-16  -1.485306192198988e-11  -1.903236710169846e-14  -1.022748118084542e-12  0.000000000000000e+00  0.000000000000000e+00
  1.700000000000001e-01  3.317131597690186e-15  -1.442410756864234e-15  4.804253566911257e-17  5.249870707938535e-16  -3.684460535969515e-16  1.411199008515739e-15  -1.384990317653099e-11  -2.612593883880775e-12  -7.461504757796401e-12  0.000000000000000e+00  0.000000000000000e+00
  1.750000000000001e-01  2.393910228907807e-15  -2.032792408978094e-15  -2.269570692408232e-16  -6.675694382744454e-17  -1.342866325542880e-15  2.240088722808603e-15  -7.289553797495968e-12  -1.827841150985197e-12  -1.244540450637473e-11  0.000000000000000e+00  0.000000000000000e+00
  1.800000000000001e-01  -2.149498644187595e-16  5.746606396258527e-16  -7.927132959554703e-16  -3.990389857336146e-15  -1.684472424817506e-15  9.772008622091918e-16  -6.344141424869921e-13  1.967395086879246e-11  -4.510282750452201e-12  0.000000000000000e+00  0.000000000000000e+00
  1.850000000000001e-01  -6.062420021509807e-15  7.472850528317172e-15  -1.136955814928335e-15  -9.802648161791473e-15  -2.469735972461560e-16  -3.416078927990850e-15  1.303923001736604e-11  5.944206877078915e-11  2.151136154827374e-11  0.000000000000000e+00  0.000000000000000e+00
  1.900000000000001e-01  -2.063877255571886e-14  1.766683596748044e-14  -9.435648823340205e-16  -1.201492410122493e-14  3.090425414194452e-15  -9.283806632740033e-15  6.918562817374990e-11  8.793951979839154e-11  5.335851443497740e-11  0.000000000000000e+00  0.000000000000000e+00
  1.950000000000001e-01  -4.384376132621048e-14  1.841396214784004e-14  1.137024628330163e-15  3.973889509121577e-15  6.447083958816069e-15  -1.101179848575406e-14  2.014455860920774e-10  7.370490687293312e-12  5.594121476324963e-11  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000001e-01  -5.715895948996510e-14  -4.681022206250868e-15  5.160377837346625e-15  4.327499980517316e-14  5.997504151458240e-15  -1.898251657313890e-15  3.393316448103671e-10  -2.369161531569105e-10  -6.605787413381146e-12  0.000000000000000e+00  0.000000000000000e+00
  2.050000000000001e-01  -2.698155277058012e-14  -4.998606127257973e-14  9.784178278419725e-15  8.452142630425972e-14  -3.477972436776498e-16  1.744152092477498e-14  2.779751756741629e-10  -5.316602074600318e-10  -1.187512639280426e-10  0.000000000000000e+00  0.000000000000000e+00
  2.100000000000001e-01  9.418911886511002e-14  -1.028482231389412e-13  1.218275118441862e-14  8.673059302433240e-14  -1.170920615845389e-14  3.868398354360585e-14  -2.950024711050171e-10  -6.276426856007589e-10  -2.211713959127618e-10  0.000000000000000e+00  0.000000000000000e+00
  2.150000000000001e-01  3.043047866535345e-13  -1.012806895005924e-13  4.756875525029291e-15  -2.022059854395376e-14  -2.188082297042851e-14  4.131020486952738e-14  -1.521416494986443e-09  -3.826690806992189e-11  -1.911583181147760e-10  0.000000000000000e+00  0.000000000000000e+00
  2.200000000000001e-01  4.703796403238054e-13  -6.586908582361171e-15  -1.421711603297070e-14  -2.192672592636336e-13  -1.935214793187392e-14  6.599847261244215e-15  -2.710687402707127e-09  1.210887253006931e-09  4.803915301834814e-11  0.000000000000000e+00  0.000000000000000e+00
  2.250000000000001e-01  4.190925718756600e-13  2.066591946744184e-13  -4.999718435255588e-14  -4.611884645021795e-13  -2.713904976502864e-15  -6.167401578253039e-14  -2.891181226819530e-09  2.885673161882538e-09  4.435866746546814e-10  0.000000000000000e+00  0.000000000000000e+00
  2.300000000000001e-01  -1.257355837291450e-13  4.262927682561666e-13  -8.280216747399773e-14  -4.956741988406573e-13  2.862462030747791e-14  -1.342747889472052e-13  -1.736435117678310e-10  3.410356419612972e-09  7.773128445010170e-10  0.000000000000000e+00  0.000000000000000e+00
  2.350000000000001e-01  -1.085822415202567e-12  4.705462988382947e-13  -8.998211318919789e-14  -1.390358019961937e-13  5.022565118604828e-14  -1.390985302674968e-13  5.414040969301794e-09  1.457816314535930e-09  6.563837651716662e-10  0.000000000000000e+00  0.000000000000000e+00
  2.400000000000001e-01  -2.287736076279851e-12  1.553608537970169e-13  -2.364628200281933e-14  7.548182329593915e-13  5.894792340759908e-14  -4.980529255977602e-14  1.317812188885033e-08  -4.071119442334974e-09  -1.852257043965381e-11  0.000000000000000e+00  0.000000000000000e+00
  2.450000000000001e-01  -2.778026223940129e-12  -5.528541692729109e-13  1.271224507445318e-13  1.848066688885444e-12  2.961030220101230e-14  1.559177034765256e-13  1.752270321800428e-08  -1.132139719128924e-08  -1.237481441129791e-09  0.000000000000000e+00  0.000000000000000e+00
  2.500000000000001e-01  -1.515555144541107e-12  -1.356920609488676e-12  3.287464981766680e-13  2.378219554398591e-12  -3.838582008496299e-14  3.971843723685399e-13  1.155500634867927e-08  -1.549038285781202e-08  -2.405541887290880e-09  0.000000000000000e+00  0.000000000000000e+00
  2.550000000000001e-01  1.727086820103560e-12  -1.751435826252493e-12  4.984229384625436e-13  1.640881121245077e-12  -9.563341364843587e-14  4.862161612744698e-13  -7.196295166036351e-09  -1.176303454540697e-08  -2.490099271465822e-09  0.000000000000000e+00  0.000000000000000e+00
  2.600000000000001e-01  6.883742756840370e-12  -1.202102753212233e-12  4.706505177123195e-13  -9.976100536911655e-13  -1.477777931467066e-13  3.527581704053920e-13  -3.919282383822852e-08  4.206218406948056e-09  -1.232522992471246e-09  0.000000000000000e+00  0.000000000000000e+00
  2.650000000000001e-01  1.146743777260593e-11  6.006455292917977e-13  1.223579361041704e-13  -5.021959553098659e-12  -1.328334984182338e-13  -1.323076331784476e-13  -7.007878886339245e-08  2.996801198740114e-08  1.823959946564198e-09  0.000000000000000e+00  0.000000000000000e+00
  2.700000000000001e-01  1.195717293101777e-11  2.977529732338943e-12  -5.616109396847914e-13  -8.326048416211753e-12  -2.119703867699330e-14  -8.087065088831069e-13  -7.701128412086882e-08  5.224583998890516e-08  5.312214562132027e-09  0.000000000000000e+00  0.000000000000000e+00
  2.750000000000001e-01  5.567483144859622e-12  5.187638043397155e-12  -1.435273923947159e-12  -9.023998354989698e-12  1.394263441385730e-13  -1.466302513258143e-12  -4.188313177200494e-08  5.930164219943136e-08  8.260272541621133e-09  0.000000000000000e+00  0.000000000000000e+00
