TITLE = "Temporal Signal for receiver number 00044"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","v1","v2","v3","damage","breakage"
# x1       3.000000000000e+03
# x2       -5.000000000000e+02
# x3       -3.500000000000e+03
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  5.000000000000000e-03  -9.440096460502222e-20  8.841354936498846e-20  3.658013846617068e-19  1.534796980829546e-19  6.462230422395084e-20  3.119837339450626e-19  3.811957787564848e-16  -2.262590986872588e-15  -4.583610401010605e-15  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-02  -6.698173816629717e-19  -2.315768323568562e-19  8.470861283007439e-19  6.828044348305419e-19  4.136583178839506e-19  5.135094231464760e-19  4.195195991249254e-15  -4.032974264162745e-15  -7.225046700040696e-15  0.000000000000000e+00  0.000000000000000e+00
  1.500000000000000e-02  -1.345177696451107e-18  -9.185459288422700e-19  1.088738044075779e-18  1.296596023593901e-18  7.034000660945774e-19  4.964101851529683e-19  8.653081966308007e-15  -4.068974072840962e-15  -6.130055352222191e-15  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-02  -1.806924981619367e-18  -1.706465919281475e-18  1.236014481673592e-18  1.865916500465022e-18  8.600815112010909e-19  4.818980064867813e-19  1.319500026739679e-14  -3.817292473934922e-15  -4.066531841263361e-15  0.000000000000000e+00  0.000000000000000e+00
  2.500000000000000e-02  -1.834686322600746e-18  -2.413660536313351e-18  1.308092819553852e-18  2.237645034553308e-18  8.329053712972912e-19  5.367893470699263e-19  1.577651279167269e-14  -2.505744799151731e-15  -2.907819111424888e-15  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-02  -1.607550322584757e-18  -2.904204609877794e-18  1.415996190841382e-18  2.479008679174806e-18  7.244255800010647e-19  6.542707685135769e-19  1.525171240513300e-14  -1.523682043880594e-15  -2.902743641423950e-15  0.000000000000000e+00  0.000000000000000e+00
  3.500000000000000e-02  -1.403296338698778e-18  -3.165846005381486e-18  1.546792054335896e-18  2.686789653526040e-18  5.818958775666820e-19  7.299486530257335e-19  1.476505350986363e-14  -4.738252876943203e-15  -3.778980394615860e-15  0.000000000000000e+00  0.000000000000000e+00
  4.000000000000000e-02  -1.110211391698036e-18  -3.252816347201725e-18  1.649867235240321e-18  2.877817912927448e-18  4.469943843653135e-19  7.484291114573788e-19  1.185883067091616e-14  -5.745597535950364e-15  -4.554852087294776e-15  0.000000000000000e+00  0.000000000000000e+00
  4.500000000000000e-02  -8.394575125697600e-19  -3.284968949536581e-18  1.736971910393642e-18  3.067936475471085e-18  3.428911883565067e-19  7.475689038041473e-19  8.780394328235608e-15  -6.506543497887485e-15  -5.109233713010861e-15  0.000000000000000e+00  0.000000000000000e+00
  5.000000000000000e-02  -6.019811984560861e-19  -3.383486547636767e-18  1.817705622774616e-18  3.259830678936340e-18  2.793333670853322e-19  7.966595384943170e-19  7.364918440624043e-15  -6.917285121352336e-15  -4.934485253229179e-15  0.000000000000000e+00  0.000000000000000e+00
  5.499999999999999e-02  -2.652057978330770e-19  -3.573951502669639e-18  1.869887363560732e-18  3.386379909665523e-18  2.667175053417026e-19  9.001264494108071e-19  6.901758142783581e-15  -7.398584622807311e-15  -3.955263072011566e-15  0.000000000000000e+00  0.000000000000000e+00
  5.999999999999999e-02  1.661418071325887e-19  -3.803855475506588e-18  1.884950832898216e-18  3.360548448398013e-18  2.673052179627784e-19  1.051672535144088e-18  7.656743490010781e-15  -7.102789746328879e-15  -2.898718279193102e-15  0.000000000000000e+00  0.000000000000000e+00
  6.499999999999999e-02  5.973685321804102e-19  -4.010911509212021e-18  1.941633749289298e-18  3.193947576425822e-18  2.765393623175741e-19  1.251674216513164e-18  9.239893047332906e-15  -4.564646944183437e-15  -2.007809817697253e-15  0.000000000000000e+00  0.000000000000000e+00
