TITLE = "Temporal Signal for receiver number 00052"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","v1","v2","v3","damage","breakage"
# x1       3.000000000000e+03
# x2       -1.000000000000e+02
# x3       -1.500000000000e+03
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  5.000000000000000e-03  2.279437468267165e-19  -8.881264671146212e-20  1.622630000541976e-19  -1.669512946740488e-19  3.308746275756483e-21  -4.165298073531883e-20  -8.848418914439379e-16  1.091311625241293e-15  1.827949920663490e-15  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-02  6.535149479050767e-19  -2.517695290613797e-19  1.785849800810494e-19  -4.349862263576412e-19  -9.894939828904382e-20  -9.303041379902240e-21  -2.538721228775049e-15  3.700371928394286e-15  2.383057059880106e-15  0.000000000000000e+00  0.000000000000000e+00
  1.500000000000000e-02  7.617203784518789e-19  -5.303508374776077e-19  -6.585408530376683e-20  -6.396577201271624e-19  -3.088419454038856e-19  6.283043777057622e-20  -2.176526358777888e-15  6.488184791465846e-15  3.053687691228715e-15  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-02  7.466790587016757e-19  -7.328098907479928e-19  -3.192678538557595e-19  -8.453578106104283e-19  -4.816139823553756e-19  6.159879560277973e-20  -2.657968426513634e-15  7.600164848472869e-15  3.766343546765975e-15  0.000000000000000e+00  0.000000000000000e+00
  2.500000000000000e-02  5.872414105145170e-19  -8.664000110239367e-19  -5.493395083936428e-19  -9.969383438833805e-19  -4.817895220300228e-19  -2.920933952458354e-20  -2.437971508210684e-15  7.594318543590339e-15  4.747507888761655e-15  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-02  4.108645342106078e-19  -9.191514494594339e-19  -5.838529187413594e-19  -1.140031494059678e-18  -3.791833652153577e-19  -1.595356809526256e-19  -1.959959236038025e-15  6.697653516086742e-15  5.641861319047672e-15  0.000000000000000e+00  0.000000000000000e+00
  3.500000000000000e-02  3.961912701517991e-19  -8.601893034585402e-19  -3.527805206193126e-19  -1.210456611492175e-18  -3.273983268664405e-19  -2.397421100264964e-19  -2.932808085372035e-16  5.597118348143511e-15  4.483030617625965e-15  0.000000000000000e+00  0.000000000000000e+00
  4.000000000000000e-02  4.344893625408106e-19  -7.243505839143386e-19  -8.291477761697801e-20  -1.174012474649881e-18  -2.463527801591480e-19  -2.534734962308771e-19  1.523774320806556e-15  4.675809194247579e-15  3.194084313774298e-15  0.000000000000000e+00  0.000000000000000e+00
  4.500000000000000e-02  6.280269480137365e-19  -5.592245684427992e-19  1.786008764975808e-19  -1.094638840442347e-18  -2.357301065973152e-19  -2.238985280994686e-19  3.460717213453761e-15  3.220444270264948e-15  2.086284778143977e-15  0.000000000000000e+00  0.000000000000000e+00
