26000.0  -1000.0  -9000.0
26000.0  -1000.0  -8000.0
28000.0  -1000.0  -8000.0
28000.0  -1000.0  -9000.0
26000.0   1000.0  -9000.0
26000.0   1000.0  -8000.0
28000.0   1000.0  -8000.0
28000.0   1000.0  -9000.0
