TITLE = "Temporal Signal for fault receiver number 00000001 "
VARIABLES = "Time" ,"SRs" ,"SRd" ,"u_n" ,"Mud" ,"StV" ,"Ts0" ,"Td0" ,"Pn0" ,"Sls" ,"Sld" ,"ASl" ,"PSR" ,"RT" ,"DS" ,"P_f" ,"Tmp"
# x1       0.000000000000E+00
# x2       0.000000000000E+00
# x3      -0.550000000000E+04
# P_0      -0.450000000000E+08
# T_s       0.184500000000E+08
# T_d      -0.275545529809E-08
  1.417588452601824E-003  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.409999996423721       0.640258491039276        18450000.0000000      -2.755455197345213E-009  -45000000.0000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000   483.149993896484     
  2.835176905203648E-003  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.409999996423721       0.640258491039276        18450000.0000000      -2.755455197345213E-009  -45000000.0000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000   483.149993896484     
  4.252765357805472E-003  5.801647682233957E-013 -1.854467961247331E-017  3.442384741701733E-037  0.409999996423721       0.640258491039276        18450000.0000000      -2.755529804332468E-009  -45000000.0000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000 -3.859018139762416E-012   483.149993896484     
  5.670353810407296E-003  5.801647682233957E-013 -1.854467961247331E-017  3.442384741701733E-037  0.409999996423721       0.640258491039276        18450000.0000000      -2.755529804332468E-009  -45000000.0000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000 -3.859018139762416E-012   483.149993896484     
  7.087942263009120E-003  1.118134989978870E-012  1.387180775520684E-015  1.383515769837033E-015  0.409999996423721       0.640258491039276        18450000.0000000      -3.237481394080532E-009  -45000000.0000000       2.739446412895460E-019 -8.762562805555510E-024  2.835176800668046E-019  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -7.707145685542649E-012   483.149993896484     
  8.505530715610944E-003  1.118134989978870E-012  1.387180775520684E-015  1.383515769837033E-015  0.409999996423721       0.640258491039276        18450000.0000000      -3.237481394080532E-009  -45000000.0000000       2.739446412895460E-019 -8.762562805555510E-024  2.835176800668046E-019  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -7.707145685542649E-012   483.149993896484     
  9.923119168212768E-003  1.558410627107432E-012  2.311475885998345E-016  4.416417081489713E-015  0.409999996423721       0.640258491039276        18450000.0000000      -2.145530686448183E-008  -45000000.0000000       5.574623472057448E-019 -1.783297700165171E-023  5.670353601336093E-019  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -1.154447284296145E-011   483.149993896484     
  1.134070762081459E-002  1.558410627107432E-012  2.311475885998345E-016  4.416417081489713E-015  0.409999996423721       0.640258491039276        18450000.0000000      -2.145530686448183E-008  -45000000.0000000       5.574623472057448E-019 -1.783297700165171E-023  5.670353601336093E-019  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -1.154447284296145E-011   483.149993896484     
  1.275829607341642E-002  1.905842020658022E-012 -4.245032246590541E-015  7.697881164426233E-015  0.409999996423721       0.640258491039276        18450000.0000000      -5.161184546409459E-008  -45000000.0000000       8.409800014231553E-019 -6.967689676011488E-024  8.505530660498080E-019  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -1.537108981763957E-011   483.149993896484     
  1.417588452601824E-002  1.905842020658022E-012 -4.245032246590541E-015  7.697881164426233E-015  0.409999996423721       0.640258491039276        18450000.0000000      -5.161184546409459E-008  -45000000.0000000       8.409800014231553E-019 -6.967689676011488E-024  8.505530660498080E-019  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -1.537108981763957E-011   483.149993896484     
  1.559347297862007E-002  2.168226102133852E-012 -1.158006863685203E-014  1.049186338665780E-014  0.409999996423721       0.640258491039276        18450000.0000000      -9.419274960009716E-008  -45000000.0000000       1.124497759038142E-018 -1.005898076150025E-023  1.134070720267219E-018  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -1.918708594783602E-011   483.149993896484     
  1.701106143122189E-002  2.168226102133852E-012 -1.158006863685203E-014  1.049186338665780E-014  0.409999996423721       0.640258491039276        18450000.0000000      -9.419274960009716E-008  -45000000.0000000       1.124497759038142E-018 -1.005898076150025E-023  1.134070720267219E-018  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -1.918708594783602E-011   483.149993896484     
  1.842864988382372E-002  2.356258417546275E-012 -2.113788676971588E-014  1.280519168077223E-014  0.409999996423721       0.640258491039276        18450000.0000000      -1.476072100103920E-007  -45000000.0000000       1.408015361556765E-018 -1.007398410705665E-023  1.417588426183417E-018  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -2.299255057180982E-011   483.149993896484     
  1.984623833642554E-002  2.356258417546275E-012 -2.113788676971588E-014  1.280519168077223E-014  0.409999996423721       0.640258491039276        18450000.0000000      -1.476072100103920E-007  -45000000.0000000       1.408015361556765E-018 -1.007398410705665E-023  1.417588426183417E-018  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -2.299255057180982E-011   483.149993896484     
  2.126382678902737E-002  2.481749831681479E-012 -3.225301902182003E-014  1.494838832523295E-014  0.409999996423721       0.640258491039276        18450000.0000000      -2.084059360640822E-007  -45000000.0000000       1.691533067472963E-018  1.484526571960118E-023  1.701106132099616E-018  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -2.678756869101129E-011   483.149993896484     
  2.268141524162919E-002  2.481749831681479E-012 -3.225301902182003E-014  1.494838832523295E-014  0.409999996423721       0.640258491039276        18450000.0000000      -2.084059360640822E-007  -45000000.0000000       1.691533067472963E-018  1.484526571960118E-023  1.701106132099616E-018  1.000000016862384E-016  0.000000000000000E+000  0.000000000000000E+000 -2.678756869101129E-011   483.149993896484     
