TITLE = "Temporal Signal for fault receiver number 00000002 "
VARIABLES = "Time" ,"SRs" ,"SRd" ,"T_s" ,"T_d" ,"P_n" ,"u_n" ,"Mud" ,"StV"
# x1       0.000000000000E+00
# x2       0.000000000000E+00
# x3      -0.750000000000E+04
# P_0      -0.450000000000E+08
# T_s       0.184500000000E+08
# T_d      -0.275545529808E-08
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.409999996423721       0.640258491039276     
  1.417588452601824E-003  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.409999996423721       0.640258491039276     
  2.835176905203648E-003  4.849767078238894E-016  2.681546168840525E-016  3.404325266131991E-009 -8.286821229219754E-011  3.100366408048671E-009  1.932900995319038E-016  0.409999996423721       0.640258491039276     
  4.252765357805472E-003  4.849767078238894E-016  2.681546168840525E-016  3.404325266131991E-009 -8.286821229219754E-011  3.104214663096627E-009  1.932900995319038E-016  0.409999996423721       0.640258491039276     
  5.670353810407296E-003  2.726848931931033E-015  1.028873345096143E-015 -7.450580596923828E-009 -2.627305928371015E-009  1.875755017977099E-008  1.164972481478596E-015  0.409999996423721       0.640258491039276     
  7.087942263009120E-003  2.726848931931033E-015  1.028873345096143E-015 -7.450580596923828E-009 -2.627305928371015E-009  1.875755017977099E-008  1.164972481478596E-015  0.409999996423721       0.640258491039276     
  8.505530715610944E-003  6.193131792310179E-015  1.887303755930460E-015 -1.117587089538574E-008 -7.214657316012563E-009  3.058673314626503E-008  1.979400801252473E-015  0.409999996423721       0.640258491039276     
  9.923119168212768E-003  6.193131792310179E-015  1.887303755930460E-015 -1.117587089538574E-008 -7.214657316012563E-009  3.059055941889710E-008  1.979400801252473E-015  0.409999996423721       0.640258491039276     
  1.134070762081459E-002  1.059382158955175E-014  2.848941743255925E-015 -1.490116119384766E-008 -1.250029768584682E-008  3.437463291788845E-008  2.512512962100726E-015  0.409999996423721       0.640258491039276     
  1.275829607341642E-002  1.059382158955175E-014  2.848941743255925E-015 -1.490116119384766E-008 -1.250029768584682E-008  3.437463291788845E-008  2.512512962100726E-015  0.409999996423721       0.640258491039276     
  1.417588452601824E-002  1.458076586172922E-014  3.652659331411772E-015 -1.490116119384766E-008 -1.931040927161121E-008  3.595226871766499E-008  3.305371164356299E-015  0.409999996423721       0.640258491039276     
  1.559347297862007E-002  1.458076586172922E-014  3.652659331411772E-015 -1.490116119384766E-008 -1.931040927161121E-008  3.595607367401499E-008  3.305371164356299E-015  0.409999996423721       0.640258491039276     
  1.701106143122189E-002  1.719289011018529E-014  4.013594046280459E-015 -1.490116119384766E-008 -2.869458981535900E-008  3.672556658784742E-008  4.465535251551569E-015  0.409999996423721       0.640258491039276     
  1.842864988382372E-002  1.719289011018529E-014  4.013594046280459E-015 -1.490116119384766E-008 -2.869458981535900E-008  3.672556658784742E-008  4.465535251551569E-015  0.409999996423721       0.640258491039276     
  1.984623833642554E-002  1.808432283046876E-014  3.554475507330790E-015 -1.490116119384766E-008 -4.218160043478747E-008  3.522506375475132E-008  5.762696330053382E-015  0.409999996423721       0.640258491039276     
  2.126382678902737E-002  1.808432283046876E-014  3.554475507330790E-015 -1.490116119384766E-008 -4.218160043478747E-008  3.522884739481924E-008  5.762696330053382E-015  0.409999996423721       0.640258491039276     
  2.268141524162919E-002  1.691173785213496E-014  1.844606307367029E-015 -1.117587089538574E-008 -6.165350185938223E-008  3.022387673468074E-008  6.886609524688536E-015  0.409999996423721       0.640258491039276     
  2.409900369423102E-002  1.691173785213496E-014  1.844606307367029E-015 -1.117587089538574E-008 -6.165350185938223E-008  3.022387673468074E-008  6.886609524688536E-015  0.409999996423721       0.640258491039276     
  2.551659214683284E-002  1.328281323093820E-014 -1.426663522291049E-015 -7.450580596923828E-009 -8.847037236137112E-008  2.209042726519783E-008  7.584725185969584E-015  0.409999996423721       0.640258491039276     
  2.693418059943467E-002  1.328281323093820E-014 -1.426663522291049E-015 -7.450580596923828E-009 -8.847037236137112E-008  2.209419136534052E-008  7.584725185969584E-015  0.409999996423721       0.640258491039276     
  2.835176905203649E-002  6.787057742397738E-015 -6.314000852784525E-015 -3.297240169786164E-008 -1.226505190743410E-007  1.292330686908372E-008  7.711932593988235E-015  0.409999996423721       0.640258491039276     
  2.976935750463832E-002  6.787057742397738E-015 -6.314000852784525E-015 -3.297240169786164E-008 -1.226505190743410E-007  1.292330686908372E-008  7.711932593988235E-015  0.409999996423721       0.640258491039276     
  3.118694595724014E-002 -2.753011026814640E-015 -1.257987752867080E-014 -7.990944084212970E-008 -1.625816992145701E-007  5.858690865778726E-009  7.247575579776271E-015  0.409999996423721       0.640258491039276     
  3.260453440984196E-002 -2.753011026814640E-015 -1.257987752867080E-014 -7.990944084212970E-008 -1.625816992145701E-007  5.862434981906972E-009  7.247575579776271E-015  0.409999996423721       0.640258491039276     
  3.402212286244378E-002 -1.523031477139707E-014 -1.976542403868669E-014 -1.377064364760372E-007 -2.053062360118929E-007  4.164026012887234E-009  6.280195344343133E-015  0.409999996423721       0.640258491039276     
  3.543971131504561E-002 -1.523031477139707E-014 -1.976542403868669E-014 -1.377064364760372E-007 -2.053062360118929E-007  4.164026012887234E-009  6.280195344343133E-015  0.409999996423721       0.640258491039276     
