       53508
   472.975450905245       5.479910688506902E-013  -8949.37330881819        1.65492586510201     
   477.489544262481       5.480544941361686E-013  -8950.40912233647        1.65634345355461     
   484.789582763771       5.481570633542386E-013  -8952.08420478717        1.65776104200722     
   493.615345317412       5.482810697637719E-013  -8954.10938314275        1.65917863045982     
   502.441107871054       5.484050761733052E-013  -8956.13456149832        1.66059621891242     
   509.741146372344       5.485076453913752E-013  -8957.80964394903        1.66343139581762     
   514.255239729580       5.485710706768536E-013  -8958.84545746730        1.66484898427022     
   413.425137853941       5.411600419981521E-013  -8837.81417425944        1.55994743877769     
   427.886323081001       5.413632289348846E-013  -8841.13246875692        1.56987055794591     
   451.272460800685       5.416918159497564E-013  -8846.49870194557        1.58404644247192     
   479.546352578681       5.420890783711744E-013  -8852.98648963628        1.59680473854534     
   507.820244356678       5.424863407925925E-013  -8859.47427732700        1.60389268080835     
   531.206382076361       5.428149278074642E-013  -8864.84051051564        1.60814544616615     
   545.667567303421       5.430181147441967E-013  -8868.15880501312        1.61098062307136     
   330.624061754130       5.316619160391908E-013  -8682.69800581428       0.834959598582483     
   358.916071181485       5.320594330227085E-013  -8689.18995081957       0.851970660013705     
   404.668948172275       5.327022839907648E-013  -8699.68850384816       0.887410371328752     
   459.984276768873       5.334794922206174E-013  -8712.38127747815       0.976718443842670     
   515.299605365472       5.342567004504700E-013  -8725.07405110813        1.40401270899150     
   561.052482356262       5.348995514185263E-013  -8735.57260413672        1.49190319305281     
   589.344491783616       5.352970684020440E-013  -8742.06454914201        1.51600219674704     
   237.186151944543       5.209436370201630E-013  -8507.65522569731       0.707376637848315     
   281.085727904748       5.215604481752071E-013  -8517.72851630684       0.715882168563926     
   352.078631537571       5.225579342313228E-013  -8534.01869984202       0.734310818447750     
   437.909207684001       5.237638970601886E-013  -8553.71356745282       0.762662587499788     
   523.739783830430       5.249698598890544E-013  -8573.40843506363       0.802355064172640     
   594.732687463253       5.259673459451701E-013  -8589.69861859880       0.850553071561103     
   638.632263423458       5.265841571002143E-013  -8599.77190920834       0.897333490496965     
   147.337433822449       5.106370748089888E-013  -8339.33629131524       0.647837922839036     
   206.245049333620       5.114647564794741E-013  -8352.85335878524       0.654925865102045     
   301.508444930311       5.128032551730534E-013  -8374.71270132573       0.667684161175462     
   416.682099074932       5.144215030282945E-013  -8401.14069438454       0.690365576417092     
   531.855753219553       5.160397508835355E-013  -8427.56868744334       0.722970110826935     
   627.119148816244       5.173782495771148E-013  -8449.42802998384       0.759827410594584     
   686.026764327415       5.182059312476001E-013  -8462.94509745384       0.792431945004427     
   74.7545230347436       5.023110763847817E-013  -8203.36241819293       0.618068565334397     
   145.786153429976       5.033091065714164E-013  -8219.66148805385       0.623738919144804     
   260.656094226269       5.049230871011290E-013  -8246.01979039805       0.633662038313017     
   399.534104505223       5.068743931002585E-013  -8277.88703572365       0.653508276649444     
   538.412114784177       5.088256990993879E-013  -8309.75428104926       0.683277634154083     
   653.282055580470       5.104396796291005E-013  -8336.11258339345       0.718717345469130     
   724.313685975702       5.114377098157353E-013  -8352.41165325437       0.748486702973769     
   30.4683334996195       4.972309998174192E-013  -8120.39847183740       0.605310269260980     
   108.897385894814       4.983329675093337E-013  -8138.39496997496       0.609563034618786     
   235.730186369994       5.001150322433870E-013  -8167.49829569195       0.618068565334397     
   389.071320229698       5.022695524140948E-013  -8202.68428029382       0.636497215218221     
   542.412454089403       5.044240725848025E-013  -8237.87026489568       0.664848984270259     
   669.245254564583       5.062061373188557E-013  -8266.97359061267       0.700288695585305     
   747.674306959777       5.073081050107703E-013  -8284.97008875023       0.730058053089945     
  -41.5442904789175       4.936033450370027E-013  -8061.15437332760       0.598222326997968     
  -37.1198931545593       4.933865053267272E-013  -8057.61311211773       0.598222326997968     
  -29.9649080320101       4.930358395100617E-013  -8051.88630473266       0.595387150092764     
  -21.3145153313009       4.926118837688664E-013  -8044.96258204788       0.595387150092764     
  -12.6641226305916       4.921879280276711E-013  -8038.03885936310       0.595387150092764     
