TITLE = "Temporal Signal for receiver number 00006"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","v1","v2","v3","p","v1_f","v2_f","v3_f"
# x1       -3.000000000000e+03
# x2       -1.000000000000e+03
# x3       -7.500000000000e+03
  0.000000000000000e+00  -3.252293914548993e-05  6.144399818229420e-05  6.140724583129974e-05  -8.244726462875467e-09  -1.164839350474664e-09  -1.810486531204785e-08  4.480021308122161e-06  6.807284117713705e-11  2.748955376301639e-11  2.032846741789047e+07  -7.168034093298026e-06  -1.089165462469047e-10  -4.398328750137277e-11
  5.000000000000000e-03  1.452484225570629e-02  9.861931036713749e-04  -2.356204645627180e-01  -2.633557990993344e-01  -3.394432611131298e-01  4.195441755253957e-01  4.574320692771095e-06  -1.074715707452940e-09  5.720528469388178e-10  2.032846825353704e+07  -7.318796388629069e-06  8.998179418310924e-10  3.513589402457081e-11
  1.000000000000000e-02  3.277112514266706e+03  8.142445216958222e+02  5.851185723694811e+02  -3.738018862585296e+03  2.112277329328839e+03  -2.150917417984408e+03  -2.365226922482527e-03  2.441978161656113e-04  6.018867921084407e-04  2.032807729840150e+07  -7.766837616480867e-06  7.882866386162251e-08  1.564270847814194e-08
  1.500000000000000e-02  1.449261571653119e+03  -7.337114150489950e+02  -1.138987317837126e+03  -1.047289161588414e+04  5.365420363320414e+03  -2.524696357194231e+03  -6.039343272294564e-03  2.369831477200130e-04  1.566705349556186e-03  2.032830342594957e+07  -9.631764873557938e-06  2.700243368817541e-07  -1.945506386705274e-08
  2.000000000000000e-02  -7.389647871761738e+03  -5.347939909544060e+03  -5.663213244071874e+03  -1.915135826765420e+04  9.207658170912611e+03  5.448396872880792e+02  -1.027897677619356e-02  -2.622870247118021e-04  2.861815759428617e-03  2.032932773363936e+07  -9.666190670629286e-06  1.380027207130035e-07  -9.216929582958627e-08
  2.500000000000000e-02  -2.175385338880131e+04  -1.173419878357048e+04  -1.180673078664946e+04  -2.860109551779768e+04  1.303927217183387e+04  7.060487971213372e+03  -1.461507257185535e-02  -1.064263108328203e-03  4.327182999041800e-03  2.033085650175037e+07  -8.344178198597915e-06  3.185989684305843e-08  -8.602648542606160e-08
  3.000000000000000e-02  -3.920919953688209e+04  -1.822835244869870e+04  -1.848796780899890e+04  -3.787494067267188e+04  1.642616251064040e+04  1.647274428902266e+04  -1.867055247302762e-02  -1.903712610483906e-03  5.832690471405139e-03  2.033255721800440e+07  -6.771386654241065e-06  -2.305855748897778e-08  6.923422970084442e-08
  3.500000000000000e-02  -5.721540888790407e+04  -2.347144558133791e+04  -2.498579823029652e+04  -4.625890753866162e+04  1.919121033569300e+04  2.798108880981384e+04  -2.209133516502529e-02  -2.555892257225170e-03  7.280157334714161e-03  2.033414488309461e+07  -5.851287041894707e-06  -1.160187121287341e-07  2.768026929384525e-07
  4.000000000000000e-02  -7.354828434772017e+04  -2.654658392408482e+04  -3.072635214364699e+04  -5.319258365745717e+04  2.129173781304571e+04  4.067504461535662e+04  -2.456563714662576e-02  -2.856542482768448e-03  8.560519088602926e-03  2.033537104862429e+07  -5.921360465389640e-06  -2.362487574875023e-07  3.820562759531752e-07
  4.500000000000000e-02  -8.651824956844181e+04  -2.694550903978959e+04  -3.514243477469512e+04  -5.820931777372847e+04  2.270401517721800e+04  5.362398804930373e+04  -2.586041829575772e-02  -2.696910227012626e-03  9.542441111578018e-03  2.033602082820344e+07  -6.694050082098380e-06  -2.645658405279801e-07  3.043552590812465e-07
  5.000000000000000e-02  -9.510461772890338e+04  -2.452030947124211e+04  -3.772418172808112e+04  -6.092459630194490e+04  2.336429023414874e+04  6.598478982201481e+04  -2.584491807631620e-02  -2.019596738480975e-03  1.009098731398795e-02  2.033593856011233e+07  -7.569801888431878e-06  -8.190269739403601e-08  6.177582363471265e-08
  5.499999999999999e-02  -9.899195566556619e+04  -1.946227902094966e+04  -3.817194685289349e+04  -6.105221228032569e+04  2.317908420267750e+04  7.709098192752268e+04  -2.449678879780932e-02  -8.209552543159821e-04  1.010193798233890e-02  2.033506196424234e+07  -8.056019665065922e-06  3.029033812829729e-07  -2.529245817018019e-07
  5.999999999999999e-02  -9.848821725039215e+04  -1.227690196832396e+04  -3.652947539908699e+04  -5.844008095003825e+04  2.207655700940545e+04  8.649757062810374e+04  -2.190002630053731e-02  8.459965081660715e-04  9.533817409554432e-03  2.033344053519757e+07  -8.032015632175679e-06  7.020999993832244e-07  -4.958500957835236e-07
  6.499999999999999e-02  -9.438596452122906e+04  -3.788350723130807e+03  -3.325322394837558e+04  -5.314779327109073e+04  2.007311383328548e+04  9.402229817395672e+04  -1.824723717910368e-02  2.864567229964163e-03  8.425908407095856e-03  2.033124049707088e+07  -7.757726388625560e-06  8.242561791400263e-07  -5.125264901960687e-07
  6.999999999999999e-02  -8.780603932285526e+04  4.872937349221515e+03  -2.918730141155684e+04  -4.551936228284115e+04  1.731640569983433e+04  9.974982009442578e+04  -1.383741875617495e-02  5.052644747934420e-03  6.899011000241479e-03  2.032873865773504e+07  -7.630041078010312e-06  4.639166087757158e-07  -2.232773003625820e-07
  7.500000000000000e-02  -8.007315088473589e+04  1.247316659892333e+04  -2.530342478741385e+04  -3.612664568266259e+04  1.399561176532421e+04  1.039087862941744e+05  -9.039569320582419e-03  7.190342597233786e-03  5.115205487106939e-03  2.032627276821205e+07  -7.808422844890645e-06  -2.735877629078718e-07  2.632124872843541e-07
  8.000000000000000e-02  -7.271275890595280e+04  1.784661584980485e+04  -2.249970898334679e+04  -2.570849504184501e+04  1.024810631989817e+04  1.068040397191404e+05  -4.250208153875120e-03  9.043170763525697e-03  3.242228110786318e-03  2.032419594585811e+07  -8.027610865259380e-06  -8.501440460115042e-07  6.131494346063432e-07
  8.500000000000001e-02  -6.801852643873343e+04  1.976702388834732e+04  -2.162219100028774e+04  -1.547632050739502e+04  6.103706413248491e+03  1.090548474920005e+05  -7.294462680016626e-06  1.035125370526475e-02  1.443595590010514e-03  2.032289577753663e+07  -7.796050330510357e-06  -4.027932792219682e-07  3.478030440291256e-07
  9.000000000000001e-02  -6.760231566124402e+04  1.793546643083997e+04  -2.293983307402689e+04  -6.123183740122456e+03  1.381316009334470e+03  1.107444021139449e+05  3.423284731491756e-03  1.101598750565608e-02  -1.908743037809787e-04  2.032251272712476e+07  -7.580527724082331e-06  1.845894553923207e-06  -1.076319644230886e-06
  9.500000000000001e-02  -5.774156723291814e+04  3.485111740852489e+04  -1.813743694802143e+04  4.225662524018589e+03  -7.556716566095589e+03  1.107131139783584e+05  8.978768862089603e-03  1.416569232226143e-02  -2.928451218996860e-03  2.031821471345627e+07  -9.446552270770157e-06  -3.419225719550351e-06  2.031924535036762e-06
  1.000000000000000e-01  -4.771085232486689e+04  3.590920232030428e+04  -1.834833785820557e+04  2.420402650368492e+04  -1.488397546562959e+04  1.029703956103835e+05  1.588163784719000e-02  1.484186926326394e-02  -4.813112878494928e-03  2.031664810173018e+07  -7.221435465113841e-06  7.338469975742593e-07  -3.021826869119158e-07
  1.050000000000000e-01  -2.991059807573661e+04  3.825674832170115e+04  -1.749265803132914e+04  5.067315137254260e+04  -2.324198143670354e+04  9.042180977412863e+04  2.508977816864602e-02  1.542255190667842e-02  -6.837354843353747e-03  2.031433937499026e+07  -3.584878819232171e-06  1.941502151535525e-06  -6.659185187754222e-07
  1.100000000000000e-01  -3.984825626779029e+03  4.065388712248889e+04  -1.550869827666571e+04  8.267508791458805e+04  -3.239743837611572e+04  7.420525384779178e+04  3.612354965631062e-02  1.562036902182235e-02  -9.028294632390755e-03  2.031141994112528e+07  -2.433308653822544e-06  1.507013212416075e-06  -2.954929960857080e-07
  1.150000000000000e-01  2.973538958369669e+04  4.180249024709171e+04  -1.232521288146240e+04  1.183893452883571e+05  -4.205662367736557e+04  5.547257159113156e+04  4.816525798420229e-02  1.518118892833233e-02  -1.138269784582665e-02  2.030807602716527e+07  -4.690033619749826e-06  7.398376302723151e-07  -6.130088641542940e-08
  1.200000000000000e-01  7.041022416425202e+04  4.061856285379178e+04  -7.988658296196930e+03  1.558288923781258e+05  -5.189442101847277e+04  3.485444416918088e+04  6.041100365640262e-02  1.392768146294658e-02  -1.387101814781590e-02  2.030452075382783e+07  -8.611377744702430e-06  5.052537771005340e-07  -3.132839306022039e-07
  1.250000000000000e-01  1.164724941913198e+05  3.609674019475873e+04  -2.805542517865630e+03  1.930078692384020e+05  -6.159853933918026e+04  1.259827898215796e+04  7.216698003743308e-02  1.171896239333865e-02  -1.643770688403827e-02  2.030104440503404e+07  -1.176083020635197e-05  9.067644884905670e-07  -8.795059470396373e-07
